"store","websites","attribute_set","type","category_ids","sku","has_options","name","art_no","dimensions","dim_length","width_dim","product_link","url_key","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","custom_design","page_layout","options_container","gift_message_available","url_path","image","small_image","thumbnail","image_label","small_image_label","thumbnail_label","dim_height","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","inchoo_featured_product","size","homepage_prod","ebizmarts_mark_visited","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","3,8","4800x","0","Kvist","4800x","45 cm","21","6","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4749.html","/4/8/4800x.jpg","/4/8/4800x.jpg","/4/8/4800x.jpg","","","","","475.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv","Anheng, oksidert","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4800r","0","Kvist","4800r","45 cm","21","6","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4750.html","/4/8/4800r_1.jpg","/4/8/4800r_1.jpg","/4/8/4800r_1.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4801x","0","Kvist","4801x","L 45 cm","25","3","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4751.html","/4/8/4801x.jpg","/4/8/4801x.jpg","/4/8/4801x.jpg","","","","","525.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4801r","0","Kvist","4801r","L 45 cm","25","3","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4752.html","/4/8/4801r_1.jpg","/4/8/4801r_1.jpg","/4/8/4801r_1.jpg","","","","","635.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4802x","0","Kvist","4802x","L 45 cm","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4753.html","/4/8/4802x.jpg","/4/8/4802x.jpg","/4/8/4802x.jpg","","","","","745.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4802r","0","Kvist","4802r","L 45 cm","50","3","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4754.html","/4/8/4802r_1.jpg","/4/8/4802r_1.jpg","/4/8/4802r_1.jpg","","","","","980.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4803x","0","Kvist","4803x","L 45 cm","84","4","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4755.html","/4/8/4803x.jpg","/4/8/4803x.jpg","/4/8/4803x.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert. 
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4803r","0","Kvist","4803r","L 45 cm","84","4","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4756.html","/4/8/4803r_1.jpg","/4/8/4803r_1.jpg","/4/8/4803r_1.jpg","","","","","1000.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4805x","0","Kvist","4805x","L 45 cm","82","24","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4757.html","/4/8/4805x.jpg","/4/8/4805x.jpg","/4/8/4805x.jpg","","","","","1080.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4805r","0","Kvist","4805r","L 45 cm ","83","24","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4758.html","/4/8/4805r_1.jpg","/4/8/4805r_1.jpg","/4/8/4805r_1.jpg","","","","","1295.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheg, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,8","4805x0003","0","Kvist -30%","4805x0003","L 45 cm","83","24","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4799.html","/4/8/4805x0003.jpg","/4/8/4805x0003.jpg","/4/8/4805x0003.jpg","","","","","1970.0000","1380.0000","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","JUBILEUMSTILBOD!
Anheng, oksidert med stein.
Kjedet kan regulerast.","","","2014-11-07 00:00:00","2014-12-31 00:00:00","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist -30%","0","simple","",""
"admin","base","Default","simple","3,8","4805x0014","0","Kvist -30%","4805x0014","L 45 cm ","82","24","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4798.html","/4/8/4805x0014_1.jpg","/4/8/4805x0014_1.jpg","/4/8/4805x0014_1.jpg","","","","","1970.0000","1380.0000","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","JUBILEUMSTILBOD! 
Anheng, oksidert med stein.
Kjedet kan regulerast","","","2014-11-07 00:00:00","2014-12-31 00:00:00","","","","","6.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist -30%","0","simple","",""
"admin","base","Default","simple","3,28","4807x4214","0","Kvist 42 cm","4807x4214","L 42 cm","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm.html","/4/8/4807x4214_1.jpg","/4/8/4807x4214_1.jpg","/4/8/4807x4214_1.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","3,28","4807x4203","0","Kvist 42 cm","4807x4203","L 42 cm","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm-598.html","/4/8/4807x4203_1.jpg","/4/8/4807x4203_1.jpg","/4/8/4807x4203_1.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","6,11","2670x0003","0","Oval Sirkel","2670x0003","L 33 mm","","","","oval-sirkel"," ","Use config","Use config","RING-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3082.html","/2/6/2670x0003.jpg","/2/6/2670x0003.jpg","/2/6/2670x0003.jpg","","","","","1645.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ring, oksidert med Onyx.
Regulerbar ringskinne","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4807x4209","0","Kvist 42 cm","4807x4209","L 42 cm","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm-599.html","/4/8/4807x4209_2.jpg","/4/8/4807x4209_2.jpg","/4/8/4807x4209_2.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein.
Kjedet kan regulerast","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","6,11","2670x0009","0","Oval Sirkel","2670x0009","L 33 mm","","","","oval-sirkel"," ","Use config","Use config","RING-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3083.html","/2/6/2670x0009_1.jpg","/2/6/2670x0009_1.jpg","/2/6/2670x0009_1.jpg","","","","","1645.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ring, oksidert med Ametyst.
Regulerbar ringskinne","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","6,11","2670x0012","0","Oval Sirkel","2670x0012","L 33 mm","","","","oval-sirkel"," ","Use config","Use config","RING-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3084.html","/2/6/2670x0012_2.jpg","/2/6/2670x0012_2.jpg","/2/6/2670x0012_2.jpg","","","","","1645.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ring, oksidert med Phrenite.
Regulerbar ringskinne","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","6,11","2670x0018","0","Oval Sirkel","2670x0018","L 33 mm","","","","oval-sirkel"," ","Use config","Use config","RING-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3085.html","/2/6/2670x0018_3.jpg","/2/6/2670x0018_3.jpg","/2/6/2670x0018_3.jpg","","","","","1645.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ring, oksidert med Pyritt.
Regulerbar ringskinne","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","5,10","3651s0003","0","Sirkel","3651s0003","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3003.html","/3/6/3651s0003.jpg","/3/6/3651s0003.jpg","/3/6/3651s0003.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Onyx","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4807r4214","0","Kvist 42 cm","4807r4214","L 42 cm ","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm-600.html","/4/8/4807r4214.jpg","/4/8/4807r4214.jpg","/4/8/4807r4214.jpg","","","","","1135.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé med stein.
Kjedet kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","5,10","3651s0009","0","Sirkel","3651s0009","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3004.html","/3/6/3651s0009_1.jpg","/3/6/3651s0009_1.jpg","/3/6/3651s0009_1.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Ametyst","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4807r4203","0","Kvist 42 cm","4807r4203","L 42 cm","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm-601.html","/4/8/4807r4203_1.jpg","/4/8/4807r4203_1.jpg","/4/8/4807r4203_1.jpg","","","","","1135.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé med stein. 
Kjedet kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","3,28","4807r4209","0","Kvist 42 cm","4807r4209","L 42 cm","17","13,5","","kvist-42-cm"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-42-cm-602.html","/4/8/4807r4209_2.jpg","/4/8/4807r4209_2.jpg","/4/8/4807r4209_2.jpg","","","","","1135.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, rosé med stein.
Kjedet kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist 42 cm","0","simple","",""
"admin","base","Default","simple","5,10","3651s0012","0","Sirkel","3651s0012","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3005.html","/3/6/3651s0012_2.jpg","/3/6/3651s0012_2.jpg","/3/6/3651s0012_2.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Phrenite","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","5,10","3651s0018","0","Sirkel","3651s0018","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3006.html","/3/6/3651s0018_3.jpg","/3/6/3651s0018_3.jpg","/3/6/3651s0018_3.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Pyritt","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","5,10","3651x0003","0","Sirkel","3651x0003","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3007.html","/3/6/3651x0003_1.jpg","/3/6/3651x0003_1.jpg","/3/6/3651x0003_1.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, oksidert med Onyx","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4808x8014","0","Kvist","4808x8014","L 80 cm","83","4","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4761.html","/4/8/4808x0014.jpg","/4/8/4808x0014.jpg","/4/8/4808x0014.jpg","","","","","1890.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein. 
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","5,10","3651x0009","0","Sirkel","3651x0009","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3008.html","/3/6/3651x0009_1.jpg","/3/6/3651x0009_1.jpg","/3/6/3651x0009_1.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, oksidert med Ametyst","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","5,10","3651x0012","0","Sirkel","3651x0012","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3009.html","/3/6/3651x0012_2.jpg","/3/6/3651x0012_2.jpg","/3/6/3651x0012_2.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, oksidert med Phrenite","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","5,10","3651x0018","0","Sirkel","3651x0018","Ø 12 mm","","","","sirkel"," ","Use config","Use config","ØREPYNT-SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","sirkel-3010.html","/3/6/3651x0018_3.jpg","/3/6/3651x0018_3.jpg","/3/6/3651x0018_3.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, oksidert med Pyritt","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sirkel","0","simple","",""
"admin","base","Default","simple","5,11","3670s0003","0","Oval Sirkel","3670s0003","L 20 mm","","","","oval-sirkel"," ","Use config","Use config","ØREPYNT-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3178.html","/3/6/3670s0003.jpg","/3/6/3670s0003.jpg","/3/6/3670s0003.jpg","","","","","745.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Onyx","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","5,11","3670s0009","0","Oval Sirkel","3670s0009","L 20 mm","","","","oval-sirkel"," ","Use config","Use config","ØREPYNT-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3179.html","/3/6/3670s0009_1.jpg","/3/6/3670s0009_1.jpg","/3/6/3670s0009_1.jpg","","","","","745.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Ametyst","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4808x8003","0","Kvist","4808x8003","L 80 cm","83","4","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4762.html","/4/8/4808x0003_1.jpg","/4/8/4808x0003_1.jpg","/4/8/4808x0003_1.jpg","","","","","1890.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","5,11","3670s0012","0","Oval Sirkel","3670s0012","L 20 mm","","","","oval-sirkel"," ","Use config","Use config","ØREPYNT-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3180.html","/3/6/3670s0012_2.jpg","/3/6/3670s0012_2.jpg","/3/6/3670s0012_2.jpg","","","","","745.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Phrenite","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
"admin","base","Default","simple","3,28","4808x8009","0","Kvist","4808x8009","L 80 cm","83","4","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4763.html","/4/8/4808x0009_2.jpg","/4/8/4808x0009_2.jpg","/4/8/4808x0009_2.jpg","","","","","1890.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Anheng, oksidert med stein.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","5,11","3670s0018","0","Oval Sirkel","3670s0018","L 20 mm","","","","oval-sirkel"," ","Use config","Use config","ØREPYNT-OVAL SIRKEL","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","","No layout updates","Product Info Column","No","oval-sirkel-3181.html","/3/6/3670s0018_3.jpg","/3/6/3670s0018_3.jpg","/3/6/3670s0018_3.jpg","","","","","745.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykker med cabochonslipt naturstein.
Serien er laga i sølv.","Ørepynt, blank med Pyritt","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oval Sirkel","0","simple","",""
